Intuition_Encoded,Age,Income,Employment_Status,High_Expectation,Industry_Experience,Highest_Degree_Ordinal,Hours_Learning_Weekly,Months_Programming,Money_Spent,Count_Learning_Methods,Count_Online_Resources,In-person Events,Listen_Podcasts,Youtube_Channels,Months_Finding_New_Job,Laid_Off_Potential,Replacable_Job_Potential,Study_Field_Computer-related,Study_Field_Not applicable,Study_Field_Other Science & Engineering,Study_Field_Others,Field_Working_Education,Field_Working_Others,Field_Working_Self-employed,Field_Working_Software development and IT,Field_Working_unemployed,Job_Status_Expecation(Objective2),Job_Status_Income(Objective1)
3.0,25.0,1.0,1.0,0.0,1.0,4.0,17.0,19.0,200.0,2.0,8.0,0.0,0.0,2.0,2.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
3.0,34.0,1.0,1.0,1.0,0.0,0.0,4.0,6.0,200.0,4.0,7.0,0.0,0.0,3.0,3.0,10.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.0,26.0,1.0,1.0,1.0,0.0,4.0,20.0,36.0,500.0,2.0,10.0,0.0,1.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.0,51.0,1.0,1.0,0.0,1.0,0.0,10.0,288.0,1500.0,2.0,4.0,0.0,0.0,1.0,8.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,34.0,1.0,1.0,0.0,0.0,0.0,12.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
3.0,24.0,1.0,1.0,1.0,0.0,6.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,2.0,24.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,18.0,1.0,1.0,1.0,0.0,6.0,4.0,33.0,0.0,1.0,3.0,0.0,1.0,4.0,0.0,9.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,26.0,1.0,1.0,0.0,0.0,2.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,48.0,1.0,1.0,1.0,0.0,4.0,10.0,0.0,100.0,3.0,8.0,1.0,0.0,12.0,7.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,32.0,1.0,1.0,0.0,0.0,4.0,12.0,1.0,5.0,2.0,3.0,0.0,0.0,1.0,6.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,18.0,1.0,1.0,1.0,0.0,6.0,40.0,94.0,60.0,3.0,6.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,38.0,1.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,20.0,1.0,1.0,1.0,0.0,6.0,5.0,7.0,154.0,2.0,2.0,0.0,0.0,4.0,11.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,38.0,1.0,1.0,1.0,0.0,6.0,15.0,18.0,1000.0,2.0,8.0,0.0,0.0,2.0,24.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3.0,23.0,1.0,1.0,1.0,0.0,6.0,10.0,12.0,10000.0,3.0,7.0,1.0,0.0,1.0,6.0,3.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,20.0,1.0,1.0,0.0,0.0,6.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,6.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,36.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,24.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,21.0,1.0,1.0,1.0,0.0,6.0,10.0,6.0,2100.0,2.0,2.0,0.0,0.0,2.0,3.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,23.0,1.0,1.0,1.0,0.0,6.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.0,26.0,1.0,1.0,0.0,0.0,4.0,10.0,12.0,0.0,2.0,9.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,22.0,1.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,24.0,10.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,38.0,1.0,1.0,0.0,0.0,0.0,8.0,3.0,500.0,2.0,5.0,0.0,0.0,4.0,10.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,37.0,1.0,1.0,0.0,0.0,4.0,25.0,6.0,0.0,3.0,6.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,26.0,1.0,1.0,1.0,1.0,4.0,10.0,3.0,0.0,2.0,4.0,0.0,0.0,6.0,4.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,27.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,25.0,1.0,1.0,1.0,1.0,4.0,20.0,15.0,100.0,4.0,6.0,1.0,0.0,8.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,30.0,1.0,1.0,0.0,1.0,4.0,6.0,50.0,100.0,2.0,5.0,1.0,0.0,1.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
3.0,17.0,1.0,1.0,1.0,0.0,6.0,6.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.0,27.0,1.0,1.0,0.0,0.0,3.0,10.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,39.0,1.0,1.0,1.0,0.0,6.0,7.0,0.0,200.0,2.0,2.0,0.0,1.0,2.0,22.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,19.0,1.0,1.0,1.0,0.0,6.0,10.0,18.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.0,58.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,23.0,1.0,1.0,0.0,1.0,4.0,6.0,72.0,130.0,2.0,5.0,1.0,0.0,3.0,4.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
1.0,28.0,1.0,1.0,0.0,0.0,4.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,30.0,1.0,1.0,1.0,0.0,2.0,10.0,4.0,10.0,2.0,6.0,0.0,0.0,2.0,10.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,25.0,1.0,1.0,1.0,1.0,6.0,14.0,28.0,100.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3.0,18.0,1.0,1.0,1.0,0.0,6.0,5.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,53.0,1.0,1.0,1.0,0.0,6.0,10.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,12.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,26.0,1.0,1.0,0.0,0.0,4.0,3.0,2.0,0.0,2.0,5.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,26.0,1.0,1.0,1.0,0.0,6.0,14.0,15.0,0.0,2.0,3.0,1.0,0.0,4.0,6.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,26.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,5.0,1.0,0.0,2.0,24.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,33.0,1.0,1.0,1.0,1.0,4.0,10.0,40.0,2300.0,3.0,2.0,0.0,0.0,2.0,3.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3.0,34.0,1.0,1.0,1.0,0.0,4.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,38.0,1.0,1.0,0.0,0.0,2.0,24.0,1.0,20.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
3.0,26.0,1.0,1.0,1.0,0.0,4.0,10.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,23.0,1.0,1.0,0.0,0.0,6.0,6.0,8.0,20.0,2.0,4.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,29.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
3.0,24.0,1.0,1.0,1.0,0.0,4.0,7.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,30.0,1.0,1.0,1.0,0.0,4.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,19.0,1.0,1.0,1.0,0.0,6.0,5.0,10.0,0.0,2.0,4.0,0.0,0.0,5.0,24.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3.0,24.0,1.0,1.0,1.0,0.0,6.0,45.0,24.0,50.0,3.0,7.0,0.0,0.0,7.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,25.0,1.0,1.0,1.0,0.0,4.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,20.0,1.0,1.0,0.0,1.0,6.0,10.0,24.0,200.0,2.0,5.0,0.0,1.0,3.0,15.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,33.0,1.0,1.0,1.0,0.0,6.0,14.0,24.0,300.0,3.0,8.0,0.0,1.0,4.0,10.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,21.0,1.0,1.0,1.0,0.0,4.0,14.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,6.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,28.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,5.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,20.0,1.0,1.0,1.0,0.0,6.0,20.0,6.0,50.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,35.0,1.0,1.0,0.0,0.0,2.0,10.0,0.0,13.0,1.0,2.0,0.0,0.0,1.0,12.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,18.0,1.0,1.0,0.0,0.0,6.0,20.0,2.0,300.0,3.0,3.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
3.0,26.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,6.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,22.0,1.0,1.0,0.0,0.0,4.0,40.0,2.0,0.0,1.0,4.0,0.0,0.0,3.0,8.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
3.0,23.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
3.0,24.0,1.0,1.0,0.0,0.0,4.0,6.0,3.0,0.0,1.0,6.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,31.0,1.0,1.0,1.0,0.0,2.0,20.0,4.0,200.0,1.0,3.0,0.0,1.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,25.0,1.0,1.0,0.0,1.0,4.0,3.0,8.0,70.0,2.0,4.0,0.0,0.0,2.0,2.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,24.0,1.0,1.0,0.0,0.0,6.0,28.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,23.0,1.0,1.0,1.0,0.0,4.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,27.0,1.0,1.0,0.0,0.0,4.0,8.0,10.0,0.0,2.0,4.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
3.0,43.0,1.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,2.0,9.0,0.0,0.0,1.0,24.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,26.0,1.0,1.0,1.0,1.0,5.0,30.0,60.0,100.0,7.0,2.0,1.0,0.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3.0,18.0,1.0,1.0,0.0,0.0,6.0,14.0,12.0,0.0,2.0,6.0,0.0,0.0,7.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
3.0,23.0,1.0,1.0,0.0,0.0,6.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
3.0,22.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,20.0,1.0,1.0,1.0,0.0,6.0,12.0,36.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,37.0,1.0,1.0,0.0,0.0,6.0,15.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,4.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,23.0,1.0,1.0,0.0,0.0,6.0,35.0,3.0,0.0,2.0,3.0,0.0,0.0,3.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,21.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.0,26.0,1.0,1.0,0.0,0.0,0.0,5.0,12.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
3.0,24.0,1.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,6.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,26.0,1.0,1.0,1.0,0.0,6.0,5.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,26.0,1.0,1.0,1.0,0.0,6.0,24.0,100.0,0.0,2.0,5.0,1.0,0.0,4.0,12.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3.0,19.0,1.0,1.0,0.0,0.0,6.0,20.0,5.0,0.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
3.0,35.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,230.0,4.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,21.0,1.0,1.0,0.0,0.0,6.0,5.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,58.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
3.0,24.0,1.0,1.0,1.0,0.0,4.0,8.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,34.0,1.0,1.0,1.0,0.0,4.0,10.0,9.0,12.0,2.0,3.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,40.0,1.0,1.0,1.0,0.0,4.0,10.0,100.0,200.0,2.0,4.0,0.0,0.0,3.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3.0,24.0,1.0,1.0,0.0,0.0,4.0,3.0,5.0,0.0,3.0,6.0,0.0,0.0,8.0,3.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,28.0,1.0,1.0,0.0,0.0,4.0,7.0,4.0,0.0,2.0,3.0,0.0,0.0,3.0,3.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,18.0,1.0,1.0,0.0,0.0,6.0,28.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
3.0,22.0,1.0,1.0,1.0,0.0,6.0,10.0,1.0,0.0,1.0,5.0,0.0,0.0,6.0,0.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,26.0,1.0,1.0,0.0,0.0,4.0,5.0,10.0,0.0,1.0,5.0,0.0,0.0,1.0,3.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
3.0,21.0,1.0,1.0,1.0,0.0,4.0,1.0,48.0,0.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1.0,23.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,24.0,1.0,1.0,1.0,1.0,4.0,4.0,12.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,28.0,1.0,1.0,0.0,0.0,4.0,12.0,3.0,0.0,1.0,4.0,0.0,0.0,3.0,20.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
3.0,27.0,1.0,1.0,0.0,0.0,6.0,30.0,7.0,0.0,2.0,4.0,0.0,0.0,4.0,5.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,23.0,1.0,1.0,1.0,0.0,4.0,8.0,12.0,0.0,1.0,2.0,0.0,1.0,5.0,12.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,28.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,50.0,1.0,4.0,0.0,0.0,8.0,6.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
3.0,24.0,1.0,1.0,0.0,0.0,3.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
3.0,30.0,1.0,1.0,1.0,1.0,4.0,2.0,36.0,600.0,2.0,2.0,0.0,1.0,2.0,13.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3.0,30.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,4.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
3.0,0.0,1.0,1.0,1.0,0.0,4.0,15.0,18.0,0.0,1.0,1.0,0.0,0.0,1.0,24.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,27.0,1.0,1.0,0.0,0.0,2.0,5.0,3.0,10.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,47.0,1.0,1.0,0.0,0.0,6.0,3.0,12.0,0.0,1.0,5.0,0.0,0.0,0.0,12.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,26.0,1.0,1.0,0.0,1.0,4.0,40.0,6.0,150.0,3.0,9.0,1.0,0.0,2.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,28.0,1.0,1.0,0.0,1.0,4.0,30.0,16.0,0.0,5.0,5.0,0.0,0.0,1.0,6.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
3.0,24.0,1.0,1.0,0.0,0.0,5.0,40.0,36.0,200.0,4.0,9.0,0.0,0.0,7.0,12.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
3.0,42.0,1.0,1.0,0.0,0.0,3.0,20.0,30.0,0.0,2.0,5.0,0.0,0.0,1.0,24.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
3.0,36.0,1.0,1.0,0.0,0.0,6.0,12.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0,31.0,1.0,1.0,1.0,0.0,4.0,20.0,24.0,100.0,3.0,4.0,0.0,1.0,2.0,12.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,23.0,1.0,1.0,0.0,0.0,6.0,20.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,8.0,1.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
3.0,23.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,7.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,24.0,1.0,1.0,1.0,1.0,4.0,2.0,36.0,0.0,3.0,4.0,0.0,0.0,4.0,6.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3.0,32.0,1.0,1.0,1.0,0.0,6.0,3.0,5.0,40.0,3.0,2.0,0.0,0.0,5.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.0,25.0,1.0,1.0,0.0,0.0,5.0,3.0,24.0,200.0,2.0,3.0,0.0,0.0,2.0,4.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
3.0,26.0,1.0,1.0,1.0,0.0,4.0,20.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
3.0,28.0,1.0,1.0,1.0,0.0,4.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
3.0,36.0,1.0,1.0,0.0,0.0,3.0,20.0,30.0,1000.0,4.0,7.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
